GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US13151,13151,"Henry County, Georgia",70852,1899,54326,2691,38984,2633,16526,2107,3.8,1.3,2.5,1.5,2.0,1.5,8.4,3.7,3.8,1.2,1.9,0.9,1.5,0.9,10.4,4.7,8.1,2.2,6.4,2.1,4.1,1.6,15.1,5.6,10.0,2.4,9.4,2.6,7.0,2.5,16.0,5.1,16.5,3.0,14.3,2.8,10.0,2.7,23.8,7.0,22.1,3.1,23.6,3.7,24.1,4.2,18.2,6.4,12.8,2.2,14.0,2.9,16.0,3.1,5.5,2.9,16.6,2.7,20.0,3.1,25.1,4.0,1.5,1.4,4.6,1.4,5.7,1.8,7.3,2.3,0.6,1.0,1.7,0.9,2.1,1.1,3.0,1.5,0.4,0.8,59097,3426,65806,3424,76936,7045,34967,5079,72369,5033,79846,5848,N,N,42424,8179,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.3,(X)
0500000US13153,13153,"Houston County, Georgia",53186,1696,35766,2957,N,N,17420,2601,10.1,2.5,8.1,2.7,N,N,16.8,5.4,4.4,1.5,3.3,1.5,N,N,6.5,3.6,6.6,1.7,4.9,2.2,N,N,10.2,4.6,14.8,3.7,11.3,3.5,N,N,20.3,7.7,14.2,3.2,14.4,3.8,N,N,13.4,5.5,19.1,3.1,21.6,4.4,N,N,14.0,5.5,14.2,3.9,15.1,4.1,N,N,12.7,7.4,9.6,2.3,13.3,3.2,N,N,3.2,1.9,4.5,2.0,4.6,2.3,N,N,2.9,3.2,2.3,1.1,3.4,1.7,N,N,0.0,1.1,49660,4978,57822,5342,67000,6973,31801,6695,62452,4367,71567,6152,N,N,41837,5860,38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),47.2,(X)
0500000US13179,13179,"Liberty County, Georgia",22980,1050,16723,1215,N,N,6257,1110,8.0,2.7,5.8,2.2,N,N,13.9,7.2,7.2,2.7,5.3,2.4,N,N,12.4,6.9,13.2,3.6,10.6,4.1,N,N,20.8,8.2,15.3,3.2,16.9,4.2,N,N,12.0,4.9,18.3,4.2,16.2,4.7,N,N,22.5,9.6,17.5,3.7,20.8,4.8,N,N,10.6,4.9,11.5,2.8,13.6,3.4,N,N,5.8,4.6,6.3,2.1,7.3,2.8,N,N,2.1,2.6,0.6,0.8,0.8,1.1,N,N,0.0,3.0,1.9,1.7,2.6,2.3,N,N,0.0,3.0,39140,3247,45536,4418,53109,2361,29880,8760,52922,7741,60004,9845,N,N,32748,4980,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
0500000US13185,13185,"Lowndes County, Georgia",40848,1006,24741,1799,N,N,16107,1725,13.7,2.5,8.9,2.9,N,N,22.2,5.4,7.4,2.4,5.2,2.4,N,N,11.5,5.2,15.2,2.9,12.9,3.5,N,N,19.9,4.9,13.3,2.9,10.6,2.8,N,N,17.0,6.1,12.9,2.8,12.8,3.5,N,N,12.2,5.4,17.0,2.4,20.5,3.7,N,N,10.6,3.4,11.2,2.3,14.8,3.4,N,N,5.4,3.1,7.5,2.3,12.0,3.5,N,N,0.5,0.9,0.9,0.5,1.1,0.7,N,N,0.2,0.3,0.9,0.6,1.1,0.8,N,N,0.5,0.6,35317,3864,49218,5536,63129,5481,21871,4313,47054,3122,57352,4505,N,N,29760,3591,36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.2,(X)
0500000US13215,13215,"Muscogee County, Georgia",71861,1863,45830,2321,26850,1954,26031,1974,12.3,1.7,8.6,2.1,3.0,1.6,19.8,3.3,7.1,1.3,3.9,1.3,0.9,0.7,13.4,3.1,13.4,1.7,11.3,2.4,5.3,1.7,18.7,3.4,11.1,2.0,10.5,2.6,7.0,2.9,12.3,3.1,15.1,2.4,16.1,3.1,16.0,3.6,11.4,3.4,18.5,2.2,20.2,2.7,24.6,3.8,14.9,3.2,9.1,1.7,11.6,2.6,15.1,3.6,4.5,1.8,7.8,1.4,10.0,1.9,15.1,2.9,3.2,2.0,3.1,1.2,4.6,1.8,7.9,3.0,0.6,0.6,2.4,0.8,3.1,1.1,5.3,1.9,1.1,0.8,40499,1870,49196,4930,67354,3662,23540,3393,57273,4016,64288,4166,N,N,43246,8643,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
0500000US13217,13217,"Newton County, Georgia",33490,1362,24960,1636,N,N,8530,1539,3.8,1.6,3.0,1.7,N,N,6.3,4.0,5.1,2.1,3.9,2.0,N,N,9.7,5.0,11.3,2.9,8.3,3.4,N,N,18.8,5.8,8.9,2.8,9.1,3.4,N,N,10.7,5.7,16.3,4.2,16.7,4.9,N,N,19.8,8.1,22.4,4.5,21.3,4.9,N,N,20.9,10.5,12.4,3.2,13.8,4.1,N,N,8.2,5.0,13.7,4.4,16.1,5.5,N,N,4.3,3.8,5.3,3.0,6.9,4.0,N,N,0.8,1.3,0.7,0.5,0.7,0.6,N,N,0.6,1.0,54107,7021,59244,9433,72626,9723,39159,8004,66440,5477,72558,6840,N,N,45577,6074,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
0500000US13223,13223,"Paulding County, Georgia",48447,1642,39174,2091,N,N,9273,1626,6.5,2.7,5.5,2.8,N,N,14.4,7.8,2.6,1.1,2.0,1.2,N,N,5.8,3.2,8.4,2.4,8.0,2.5,N,N,11.6,5.1,12.2,3.4,10.4,3.3,N,N,17.1,8.3,12.8,2.6,11.5,2.9,N,N,19.2,7.6,21.9,4.2,22.5,4.9,N,N,20.6,6.9,15.8,3.4,17.4,3.9,N,N,7.5,4.4,14.1,2.9,16.1,3.4,N,N,2.1,2.1,3.7,1.5,5.0,2.1,N,N,0.9,1.2,2.0,1.2,1.7,1.0,N,N,0.8,1.3,56307,3918,61776,6273,75199,6384,35767,8690,68760,5544,73636,6428,N,N,42806,7403,34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.6,(X)
0500000US13245,13245,"Richmond County, Georgia",70968,2388,40334,2473,22293,2117,30634,2381,13.0,1.7,9.9,2.3,1.7,1.0,18.2,3.7,7.2,1.6,7.3,2.1,3.1,1.5,8.2,2.6,15.9,2.4,11.5,2.7,5.3,2.5,22.4,4.5,13.2,2.2,11.5,2.8,11.3,3.4,14.9,3.5,14.4,2.3,15.1,3.2,14.7,3.8,12.7,3.2,15.8,2.6,17.3,3.2,20.2,4.1,13.7,3.6,8.2,1.9,9.2,2.2,15.0,3.8,6.0,2.9,8.5,1.8,12.4,2.6,19.1,4.0,2.4,1.6,1.8,0.7,2.7,1.2,4.6,2.1,0.7,0.7,2.0,0.7,3.0,1.2,4.9,2.1,0.8,0.7,35649,3524,43609,4502,65888,5493,25716,2992,53910,5005,65324,7492,N,N,36981,5535,48.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),46.7,(X)
0500000US13247,13247,"Rockdale County, Georgia",29150,1147,21193,1265,N,N,7957,1263,6.9,2.6,5.7,2.9,N,N,11.4,5.7,3.0,1.4,3.2,1.8,N,N,3.1,2.4,11.0,3.2,7.2,3.0,N,N,21.8,7.5,10.6,3.3,11.2,4.3,N,N,8.7,4.2,18.7,4.0,16.6,4.0,N,N,23.6,8.7,19.6,3.5,17.3,3.9,N,N,24.3,9.3,15.9,3.9,20.5,4.8,N,N,5.2,3.3,8.4,2.7,10.3,3.3,N,N,1.9,2.5,3.9,2.0,5.4,2.8,N,N,0.0,2.4,1.9,1.2,2.7,1.7,N,N,0.0,2.4,49767,3871,56685,6686,75219,11983,40401,8453,61054,4518,69213,6084,N,N,38185,4255,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X)
0500000US13285,13285,"Troup County, Georgia",24412,1162,16610,1454,N,N,7802,1194,12.4,3.9,10.1,4.2,N,N,19.6,7.9,3.2,1.9,2.9,2.2,N,N,3.7,2.9,16.2,3.1,14.4,4.0,N,N,20.4,6.9,10.3,3.7,9.5,3.5,N,N,16.8,8.2,13.5,3.0,12.3,3.9,N,N,11.2,5.7,19.9,4.7,20.7,5.1,N,N,16.5,7.9,9.9,2.7,11.5,3.5,N,N,5.8,4.7,6.1,2.2,8.3,3.0,N,N,1.9,1.9,3.2,1.9,2.9,1.9,N,N,3.5,3.8,5.2,2.4,7.4,3.5,N,N,0.6,1.0,43642,4759,50674,5969,71434,7953,30069,3733,67486,10788,78881,15463,N,N,40692,7054,39.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
0500000US13295,13295,"Walker County, Georgia",25077,1403,17100,1538,N,N,7977,1368,9.4,3.3,4.7,3.0,N,N,20.3,7.7,8.0,2.5,3.1,1.7,N,N,17.5,7.2,12.6,3.7,8.0,3.7,N,N,22.6,8.0,11.7,3.5,9.9,3.7,N,N,15.5,6.6,15.8,4.2,14.7,4.6,N,N,18.9,9.3,21.0,4.0,30.3,5.6,N,N,2.5,2.7,9.4,2.9,12.3,4.2,N,N,2.1,2.2,9.4,3.3,13.3,4.5,N,N,0.2,0.3,1.4,1.0,1.8,1.4,N,N,0.4,0.7,1.4,1.5,2.0,2.2,N,N,0.0,2.4,42018,3830,54645,4166,63779,7861,20565,3925,50654,3600,62612,4976,N,N,24262,3537,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
0500000US13297,13297,"Walton County, Georgia",28817,1160,22158,1417,N,N,6659,1335,8.8,2.6,4.4,2.1,N,N,23.7,8.6,5.8,3.1,2.3,1.6,N,N,17.6,11.8,8.7,2.6,7.1,3.2,N,N,15.3,5.6,12.0,3.8,12.8,4.6,N,N,13.1,5.6,11.7,3.3,12.9,4.0,N,N,6.1,3.8,21.7,4.8,23.2,5.7,N,N,12.5,5.8,14.0,4.1,15.7,5.3,N,N,8.9,5.8,12.1,2.5,15.1,3.3,N,N,2.3,2.0,2.6,1.3,3.2,1.8,N,N,0.0,2.8,2.7,1.2,3.3,1.5,N,N,0.5,0.8,53233,4132,59910,8086,71243,5795,18667,7191,62524,4086,70718,5079,N,N,32863,6805,25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X)
0500000US13313,13313,"Whitfield County, Georgia",33892,1306,24605,1423,N,N,9287,1393,7.7,2.5,4.9,2.7,N,N,16.0,6.2,6.7,1.7,4.4,1.8,N,N,12.9,5.9,15.5,3.3,12.3,3.5,N,N,27.4,8.3,15.4,3.5,14.6,3.9,N,N,15.9,6.0,19.1,3.0,21.3,3.8,N,N,14.2,5.9,14.0,2.9,16.0,3.5,N,N,6.7,4.5,11.3,2.7,13.2,3.5,N,N,5.9,3.9,5.9,2.3,7.8,3.0,N,N,0.0,2.0,2.3,1.5,2.9,2.1,N,N,0.0,2.0,2.1,1.1,2.6,1.4,N,N,1.0,1.2,38126,3182,44099,4241,50524,5336,22122,2518,51889,4535,58596,5653,N,N,31001,6055,29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.6,(X)
0500000US15001,15001,"Hawaii County, Hawaii",64929,2453,42966,2935,30046,2756,21963,2254,11.8,2.7,6.8,2.7,2.7,1.7,22.3,4.5,4.9,1.6,3.3,1.3,2.0,1.3,8.7,3.2,13.7,2.5,11.4,2.6,8.5,2.8,18.5,4.5,9.2,1.9,9.7,2.8,7.0,2.1,10.5,3.0,10.9,2.3,11.4,2.9,11.8,3.0,9.2,3.0,19.5,2.7,22.0,2.8,22.2,4.0,15.5,4.5,11.7,2.0,12.6,2.6,15.7,3.5,6.8,2.7,12.2,2.3,15.1,2.8,19.9,3.8,6.5,3.7,3.7,1.0,4.8,1.3,6.3,1.9,0.6,0.6,2.5,0.8,2.9,1.0,3.8,1.3,1.4,1.1,48399,5565,56131,2467,67464,6546,25415,5074,62583,3866,69895,4266,N,N,44687,7452,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X)
0500000US15003,15003,"Honolulu County, Hawaii",308800,2879,217187,3519,166389,3751,91613,3507,4.6,0.6,2.7,0.5,1.0,0.3,10.3,1.5,3.0,0.4,1.7,0.4,1.0,0.4,6.4,1.1,6.8,0.7,4.4,0.7,3.5,0.7,12.4,1.6,6.5,0.6,5.5,0.7,4.5,0.8,9.4,1.3,11.0,0.7,10.0,0.8,9.3,0.9,14.2,1.9,19.3,1.1,18.8,1.3,18.0,1.5,21.1,2.5,13.7,0.9,15.2,1.1,15.4,1.2,10.8,1.6,19.5,1.1,23.3,1.4,25.8,1.7,9.8,1.3,8.0,0.7,9.4,0.9,10.9,1.1,3.5,1.0,7.6,0.7,9.1,0.9,10.6,1.1,2.1,0.7,73388,1774,85608,2729,94743,3265,46321,3802,92931,2279,103742,2747,112774,2966,59835,3193,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
0500000US15007,15007,"Kauai County, Hawaii",22386,966,15886,1171,N,N,6500,1056,5.3,2.1,3.4,2.2,N,N,12.1,5.0,4.8,2.3,1.9,1.5,N,N,11.8,6.5,8.6,3.0,3.5,1.9,N,N,22.7,8.3,9.5,2.7,6.4,2.9,N,N,14.6,6.0,14.5,3.7,15.8,4.9,N,N,10.4,3.9,18.8,3.8,21.2,4.7,N,N,15.4,5.7,11.0,3.2,13.9,3.9,N,N,6.4,4.4,17.8,3.8,21.3,4.8,N,N,5.2,3.6,5.0,2.1,6.3,3.0,N,N,1.4,2.3,4.7,2.0,6.3,2.8,N,N,0.1,0.2,60155,7082,72430,7609,78932,11046,27807,6038,79118,8237,93802,10148,N,N,38640,6705,50.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),48.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),53.5,(X)
0500000US15009,15009,"Maui County, Hawaii",53946,1937,35146,2122,26296,1860,18800,2073,5.0,1.5,2.3,1.0,0.5,0.5,11.3,4.2,3.6,1.2,2.0,1.1,1.7,1.2,7.2,2.9,8.5,2.3,4.4,1.7,3.3,1.9,16.0,5.5,12.1,2.3,8.1,2.4,6.0,2.4,19.2,4.6,10.9,2.1,11.7,2.7,10.9,3.1,12.3,4.3,15.9,3.0,17.8,3.9,17.0,4.0,13.4,4.2,14.4,2.1,17.2,2.9,16.6,3.6,7.1,2.7,16.6,2.5,21.8,3.6,26.1,4.1,7.0,3.0,6.8,1.6,7.3,2.0,8.8,2.6,3.1,1.8,6.3,1.8,7.5,2.6,9.2,3.3,3.4,1.7,65558,4563,79411,5874,90096,13260,31936,2854,83921,5816,97924,8074,109389,10470,51585,5606,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X)
0500000US16001,16001,"Ada County, Idaho",155434,2338,105064,3277,82548,3840,50370,3524,6.2,1.3,4.6,1.4,2.0,1.2,12.2,3.0,4.9,1.0,1.5,0.7,0.6,0.5,12.4,2.8,9.7,1.4,5.9,1.4,4.0,1.5,16.6,3.0,10.4,1.4,7.4,1.4,6.2,1.5,16.5,3.1,14.4,1.6,15.1,2.3,13.0,2.4,16.6,2.9,19.7,2.2,20.9,2.9,22.4,3.0,15.2,3.5,14.2,1.9,17.8,2.5,19.9,3.0,6.0,1.9,10.4,1.3,12.8,1.8,14.9,2.1,3.7,1.5,5.4,1.1,7.5,1.6,9.2,1.9,0.5,0.3,4.6,0.9,6.5,1.2,7.8,1.6,0.4,0.4,52542,2576,66760,4232,77267,4501,29268,3064,72547,3309,87131,4149,N,N,38313,2910,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
0500000US16005,16005,"Bannock County, Idaho",30265,1052,19963,1383,N,N,10302,1350,9.4,2.6,5.1,2.2,N,N,17.9,5.8,4.5,1.7,1.9,1.5,N,N,10.3,4.1,14.4,3.2,12.6,3.8,N,N,19.6,5.2,13.7,3.0,10.0,2.9,N,N,22.1,7.1,14.7,2.6,14.6,3.2,N,N,12.6,4.4,15.4,3.1,19.4,4.0,N,N,8.2,3.8,11.7,2.6,15.5,3.7,N,N,4.6,3.3,12.1,2.6,15.4,3.8,N,N,3.6,2.7,2.6,1.2,3.3,1.9,N,N,1.2,1.2,1.5,0.8,2.3,1.2,N,N,0.0,1.5,42174,2570,59641,5403,67323,5442,25689,2258,58017,3874,69662,5118,N,N,33311,4521,26.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
0500000US16019,16019,"Bonneville County, Idaho",36806,1008,26664,1625,N,N,10142,1268,5.9,2.1,3.4,1.9,N,N,12.7,5.9,5.0,1.8,2.0,1.7,N,N,12.8,5.1,9.2,2.2,8.1,2.8,N,N,14.2,5.4,13.6,3.1,12.2,3.4,N,N,17.9,6.7,16.5,2.7,17.5,3.5,N,N,14.5,5.5,22.8,3.6,25.3,4.2,N,N,17.2,7.5,12.2,2.7,14.4,3.2,N,N,3.4,4.1,11.1,2.2,12.1,2.6,N,N,6.9,4.4,2.5,1.0,3.3,1.4,N,N,0.5,0.8,1.2,0.7,1.7,1.0,N,N,0.0,1.5,49884,2598,54709,3571,62038,5146,31570,3472,61028,4273,68465,5852,N,N,38031,5827,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
0500000US16027,16027,"Canyon County, Idaho",65923,1603,46812,2222,36252,2210,19111,2039,8.9,1.8,3.8,1.2,1.8,1.2,23.4,5.2,4.8,1.5,3.2,1.2,1.3,0.9,10.1,4.3,13.4,2.7,10.7,2.9,8.4,2.5,21.8,5.6,14.5,2.7,14.1,3.1,13.7,3.4,16.2,3.9,18.1,2.7,19.4,3.0,19.9,3.5,13.9,4.0,20.2,2.6,25.6,3.3,27.0,3.9,7.6,2.7,11.1,1.9,11.9,2.3,13.7,2.9,5.2,2.9,6.7,1.6,8.6,2.1,10.8,2.8,0.9,0.8,1.5,0.7,1.6,0.8,2.1,1.1,0.9,1.4,0.7,0.5,1.0,0.8,1.2,1.0,0.0,0.8,41941,2314,48812,3153,53666,5113,22493,3155,50289,2452,57199,2930,N,N,29314,3323,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
0500000US16055,16055,"Kootenai County, Idaho",55836,1867,40424,2518,N,N,15412,2242,4.6,2.0,2.2,1.2,N,N,11.8,5.7,5.5,1.6,3.2,1.6,N,N,13.0,4.8,10.1,2.3,7.9,1.8,N,N,18.5,6.9,11.1,2.5,11.0,3.0,N,N,12.7,3.9,15.3,2.2,13.2,2.5,N,N,17.3,6.0,26.6,3.9,31.8,5.0,N,N,12.4,4.8,12.1,2.3,13.1,2.8,N,N,8.3,4.7,8.6,2.3,11.4,3.2,N,N,0.8,0.7,2.4,1.0,2.2,1.0,N,N,2.3,2.5,3.7,1.4,4.1,1.6,N,N,2.8,2.7,54919,4995,60858,3922,65942,3394,29624,6060,66107,4302,72260,5047,N,N,47230,9109,25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.8,(X)
0500000US16083,16083,"Twin Falls County, Idaho",28811,1164,21135,1344,N,N,7676,1326,7.3,2.5,4.0,2.2,N,N,17.2,6.7,5.5,2.1,3.0,1.8,N,N,13.7,6.9,11.9,3.1,9.0,3.6,N,N,23.2,6.7,12.6,3.1,13.6,4.1,N,N,11.9,5.3,14.5,3.2,14.0,3.9,N,N,15.8,6.3,23.2,4.3,25.8,5.7,N,N,12.3,7.4,11.3,2.7,14.0,3.7,N,N,5.4,4.4,11.0,3.1,13.2,3.8,N,N,0.4,0.7,1.1,0.8,1.3,1.1,N,N,0.0,2.0,1.5,1.0,2.0,1.3,N,N,0.0,2.0,47403,7063,55154,4557,58762,4489,21870,4776,55375,3679,62383,4272,N,N,29696,4844,31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
0500000US17001,17001,"Adams County, Illinois",27182,839,17551,1302,N,N,9631,1264,8.8,2.3,6.4,2.5,N,N,16.2,6.0,10.9,3.1,2.9,1.6,N,N,25.0,7.1,10.6,2.5,8.7,3.2,N,N,15.8,4.6,12.6,2.4,11.7,2.5,N,N,15.0,5.5,14.2,2.8,12.0,3.2,N,N,15.1,4.5,19.8,3.3,26.0,4.3,N,N,7.0,3.3,11.7,2.4,15.9,3.1,N,N,3.9,2.7,8.7,2.6,13.1,3.9,N,N,0.6,0.8,1.4,0.8,1.4,1.0,N,N,1.2,1.5,1.3,0.8,2.0,1.3,N,N,0.0,1.5,41327,3704,55713,5210,65960,3883,19493,4223,52049,3655,64125,4721,N,N,27635,3665,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
0500000US17019,17019,"Champaign County, Illinois",78521,1981,42150,2026,31438,1928,36371,2441,14.4,1.8,5.2,1.6,1.4,0.9,25.2,3.8,4.1,1.1,1.6,1.0,1.0,0.7,7.6,2.3,12.6,2.0,8.2,2.0,4.5,1.9,18.7,3.4,9.4,1.4,7.5,2.0,5.6,1.9,11.6,2.2,13.1,1.6,13.0,2.3,11.2,2.4,13.2,2.5,18.3,2.2,22.3,3.0,22.3,3.3,13.1,2.6,9.1,1.3,12.3,2.2,15.7,2.9,5.0,1.4,11.4,1.5,17.8,2.5,22.8,3.3,3.3,1.5,3.7,1.0,6.1,1.8,7.3,2.0,0.8,0.7,3.9,0.9,6.1,1.4,8.1,1.9,1.4,1.1,45682,2942,67312,4505,82073,7486,23993,2841,62997,2902,84602,4241,N,N,36450,3666,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
0500000US17031,17031,"Cook County, Illinois",1939894,9336,1179571,12206,797093,11693,760323,12506,9.2,0.3,5.7,0.4,1.9,0.2,15.5,0.6,5.1,0.3,3.5,0.3,1.7,0.2,8.2,0.5,10.3,0.3,8.3,0.4,5.3,0.4,13.9,0.6,9.5,0.3,9.0,0.4,7.1,0.4,10.5,0.6,12.6,0.4,12.2,0.5,10.6,0.6,13.2,0.7,17.2,0.5,17.5,0.6,17.5,0.6,16.1,0.6,11.5,0.3,12.8,0.4,14.4,0.6,9.2,0.5,12.9,0.4,15.7,0.4,20.0,0.6,8.0,0.6,5.4,0.3,7.1,0.3,9.7,0.5,2.4,0.4,6.3,0.2,8.2,0.3,11.6,0.5,3.0,0.3,53827,876,65555,1026,83887,1563,36715,727,78688,1078,93267,1597,114901,2344,53849,1059,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
0500000US17037,17037,"DeKalb County, Illinois",37526,1219,23006,1391,N,N,14520,1511,10.6,2.7,8.0,3.0,N,N,16.3,5.5,5.0,2.0,3.3,1.9,N,N,9.8,4.8,9.1,3.0,4.5,3.0,N,N,15.8,5.7,11.1,2.7,9.5,3.3,N,N,12.9,5.1,11.1,2.9,8.6,2.9,N,N,14.9,5.2,19.8,3.3,20.9,4.0,N,N,17.0,5.6,13.6,2.4,15.6,3.3,N,N,9.9,3.9,14.6,2.5,21.4,3.7,N,N,3.3,2.2,3.7,1.0,5.8,1.7,N,N,0.2,0.3,1.4,0.7,2.2,1.1,N,N,0.0,1.0,52867,5077,66475,6619,83428,6582,32310,5148,62410,3200,76654,4623,N,N,37800,3874,22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.5,(X)
