"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"2010"	"2010"	"Anne Arundel County, MD"	"24003"	"Methadone"	"T40.3"	20	537656	3.7
	"2010"	"2010"	"Anne Arundel County, MD"	"24003"	"Cocaine"	"T40.5"	12	537656	Unreliable
	"2010"	"2010"	"Anne Arundel County, MD"	"24003"	"Other and unspecified narcotics"	"T40.6"	13	537656	Unreliable
	"2010"	"2010"	"Baltimore County, MD"	"24005"	"Heroin"	"T40.1"	22	805029	2.7
	"2010"	"2010"	"Baltimore County, MD"	"24005"	"Other opioids"	"T40.2"	42	805029	5.2
	"2010"	"2010"	"Baltimore County, MD"	"24005"	"Methadone"	"T40.3"	43	805029	5.3
	"2010"	"2010"	"Baltimore County, MD"	"24005"	"Other synthetic narcotics"	"T40.4"	10	805029	Unreliable
	"2010"	"2010"	"Baltimore County, MD"	"24005"	"Cocaine"	"T40.5"	14	805029	Unreliable
	"2010"	"2010"	"Baltimore County, MD"	"24005"	"Other and unspecified narcotics"	"T40.6"	19	805029	Unreliable
	"2010"	"2010"	"Cecil County, MD"	"24015"	"Other opioids"	"T40.2"	16	101108	Unreliable
	"2010"	"2010"	"Cecil County, MD"	"24015"	"Methadone"	"T40.3"	11	101108	Unreliable
	"2010"	"2010"	"Harford County, MD"	"24025"	"Other opioids"	"T40.2"	17	244826	Unreliable
	"2010"	"2010"	"Harford County, MD"	"24025"	"Methadone"	"T40.3"	14	244826	Unreliable
	"2010"	"2010"	"Montgomery County, MD"	"24031"	"Other opioids"	"T40.2"	12	971777	Unreliable
	"2010"	"2010"	"Prince George's County, MD"	"24033"	"Other opioids"	"T40.2"	24	863420	2.8
	"2010"	"2010"	"Prince George's County, MD"	"24033"	"Cocaine"	"T40.5"	16	863420	Unreliable
	"2010"	"2010"	"Baltimore city, MD"	"24510"	"Heroin"	"T40.1"	31	620961	5.0
	"2010"	"2010"	"Baltimore city, MD"	"24510"	"Other opioids"	"T40.2"	30	620961	4.8
	"2010"	"2010"	"Baltimore city, MD"	"24510"	"Methadone"	"T40.3"	47	620961	7.6
	"2010"	"2010"	"Baltimore city, MD"	"24510"	"Cocaine"	"T40.5"	23	620961	3.7
	"2010"	"2010"	"Baltimore city, MD"	"24510"	"Other and unspecified narcotics"	"T40.6"	38	620961	6.1
	"2010"	"2010"	"Barnstable County, MA"	"25001"	"Other opioids"	"T40.2"	12	215888	Unreliable
	"2010"	"2010"	"Bristol County, MA"	"25005"	"Other opioids"	"T40.2"	19	548285	Unreliable
	"2010"	"2010"	"Bristol County, MA"	"25005"	"Methadone"	"T40.3"	13	548285	Unreliable
	"2010"	"2010"	"Bristol County, MA"	"25005"	"Cocaine"	"T40.5"	28	548285	5.1
	"2010"	"2010"	"Bristol County, MA"	"25005"	"Other and unspecified narcotics"	"T40.6"	49	548285	8.9
	"2010"	"2010"	"Essex County, MA"	"25009"	"Other opioids"	"T40.2"	23	743159	3.1
	"2010"	"2010"	"Essex County, MA"	"25009"	"Cocaine"	"T40.5"	19	743159	Unreliable
	"2010"	"2010"	"Essex County, MA"	"25009"	"Other and unspecified narcotics"	"T40.6"	19	743159	Unreliable
	"2010"	"2010"	"Hampden County, MA"	"25013"	"Other opioids"	"T40.2"	13	463490	Unreliable
	"2010"	"2010"	"Hampden County, MA"	"25013"	"Cocaine"	"T40.5"	13	463490	Unreliable
	"2010"	"2010"	"Hampden County, MA"	"25013"	"Other and unspecified narcotics"	"T40.6"	18	463490	Unreliable
	"2010"	"2010"	"Middlesex County, MA"	"25017"	"Heroin"	"T40.1"	17	1503085	Unreliable
	"2010"	"2010"	"Middlesex County, MA"	"25017"	"Other opioids"	"T40.2"	30	1503085	2.0
	"2010"	"2010"	"Middlesex County, MA"	"25017"	"Methadone"	"T40.3"	10	1503085	Unreliable
	"2010"	"2010"	"Middlesex County, MA"	"25017"	"Other synthetic narcotics"	"T40.4"	11	1503085	Unreliable
	"2010"	"2010"	"Middlesex County, MA"	"25017"	"Cocaine"	"T40.5"	29	1503085	1.9
	"2010"	"2010"	"Middlesex County, MA"	"25017"	"Other and unspecified narcotics"	"T40.6"	37	1503085	2.5
	"2010"	"2010"	"Norfolk County, MA"	"25021"	"Other opioids"	"T40.2"	21	670850	3.1
	"2010"	"2010"	"Norfolk County, MA"	"25021"	"Methadone"	"T40.3"	12	670850	Unreliable
	"2010"	"2010"	"Norfolk County, MA"	"25021"	"Cocaine"	"T40.5"	18	670850	Unreliable
	"2010"	"2010"	"Norfolk County, MA"	"25021"	"Other and unspecified narcotics"	"T40.6"	23	670850	3.4
	"2010"	"2010"	"Plymouth County, MA"	"25023"	"Other opioids"	"T40.2"	13	494919	Unreliable
	"2010"	"2010"	"Plymouth County, MA"	"25023"	"Other synthetic narcotics"	"T40.4"	11	494919	Unreliable
	"2010"	"2010"	"Plymouth County, MA"	"25023"	"Cocaine"	"T40.5"	13	494919	Unreliable
	"2010"	"2010"	"Plymouth County, MA"	"25023"	"Other and unspecified narcotics"	"T40.6"	19	494919	Unreliable
	"2010"	"2010"	"Suffolk County, MA"	"25025"	"Heroin"	"T40.1"	10	722023	Unreliable
	"2010"	"2010"	"Suffolk County, MA"	"25025"	"Other opioids"	"T40.2"	18	722023	Unreliable
	"2010"	"2010"	"Suffolk County, MA"	"25025"	"Methadone"	"T40.3"	12	722023	Unreliable
	"2010"	"2010"	"Suffolk County, MA"	"25025"	"Cocaine"	"T40.5"	30	722023	4.2
	"2010"	"2010"	"Suffolk County, MA"	"25025"	"Other and unspecified narcotics"	"T40.6"	23	722023	3.2
	"2010"	"2010"	"Worcester County, MA"	"25027"	"Other opioids"	"T40.2"	24	798552	3.0
	"2010"	"2010"	"Worcester County, MA"	"25027"	"Methadone"	"T40.3"	15	798552	Unreliable
	"2010"	"2010"	"Worcester County, MA"	"25027"	"Other synthetic narcotics"	"T40.4"	10	798552	Unreliable
	"2010"	"2010"	"Worcester County, MA"	"25027"	"Cocaine"	"T40.5"	21	798552	2.6
	"2010"	"2010"	"Worcester County, MA"	"25027"	"Other and unspecified narcotics"	"T40.6"	31	798552	3.9
	"2010"	"2010"	"Eaton County, MI"	"26045"	"Other opioids"	"T40.2"	10	107759	Unreliable
	"2010"	"2010"	"Genesee County, MI"	"26049"	"Heroin"	"T40.1"	36	425790	8.5
	"2010"	"2010"	"Genesee County, MI"	"26049"	"Other opioids"	"T40.2"	35	425790	8.2
	"2010"	"2010"	"Genesee County, MI"	"26049"	"Methadone"	"T40.3"	23	425790	5.4
	"2010"	"2010"	"Genesee County, MI"	"26049"	"Other synthetic narcotics"	"T40.4"	14	425790	Unreliable
	"2010"	"2010"	"Genesee County, MI"	"26049"	"Cocaine"	"T40.5"	19	425790	Unreliable
	"2010"	"2010"	"Kent County, MI"	"26081"	"Other opioids"	"T40.2"	13	602622	Unreliable
	"2010"	"2010"	"Kent County, MI"	"26081"	"Methadone"	"T40.3"	22	602622	3.7
	"2010"	"2010"	"Kent County, MI"	"26081"	"Cocaine"	"T40.5"	10	602622	Unreliable
	"2010"	"2010"	"Macomb County, MI"	"26099"	"Heroin"	"T40.1"	64	840978	7.6
	"2010"	"2010"	"Macomb County, MI"	"26099"	"Other opioids"	"T40.2"	39	840978	4.6
	"2010"	"2010"	"Macomb County, MI"	"26099"	"Cocaine"	"T40.5"	14	840978	Unreliable
	"2010"	"2010"	"Muskegon County, MI"	"26121"	"Other opioids"	"T40.2"	10	172188	Unreliable
	"2010"	"2010"	"Muskegon County, MI"	"26121"	"Other synthetic narcotics"	"T40.4"	14	172188	Unreliable
	"2010"	"2010"	"St. Clair County, MI"	"26147"	"Heroin"	"T40.1"	11	163040	Unreliable
	"2010"	"2010"	"Washtenaw County, MI"	"26161"	"Other opioids"	"T40.2"	17	344791	Unreliable
	"2010"	"2010"	"Washtenaw County, MI"	"26161"	"Cocaine"	"T40.5"	13	344791	Unreliable
	"2010"	"2010"	"Wayne County, MI"	"26163"	"Heroin"	"T40.1"	52	1820584	2.9
	"2010"	"2010"	"Wayne County, MI"	"26163"	"Other opioids"	"T40.2"	43	1820584	2.4
	"2010"	"2010"	"Wayne County, MI"	"26163"	"Methadone"	"T40.3"	17	1820584	Unreliable
	"2010"	"2010"	"Wayne County, MI"	"26163"	"Other synthetic narcotics"	"T40.4"	10	1820584	Unreliable
	"2010"	"2010"	"Wayne County, MI"	"26163"	"Cocaine"	"T40.5"	60	1820584	3.3
	"2010"	"2010"	"Wayne County, MI"	"26163"	"Other and unspecified narcotics"	"T40.6"	11	1820584	Unreliable
	"2010"	"2010"	"Anoka County, MN"	"27003"	"Other opioids"	"T40.2"	17	330844	Unreliable
	"2010"	"2010"	"Hennepin County, MN"	"27053"	"Other opioids"	"T40.2"	21	1152425	1.8
	"2010"	"2010"	"Hennepin County, MN"	"27053"	"Methadone"	"T40.3"	25	1152425	2.2
	"2010"	"2010"	"Hennepin County, MN"	"27053"	"Cocaine"	"T40.5"	16	1152425	Unreliable
	"2010"	"2010"	"Hennepin County, MN"	"27053"	"Other and unspecified narcotics"	"T40.6"	26	1152425	2.3
	"2010"	"2010"	"Ramsey County, MN"	"27123"	"Other opioids"	"T40.2"	15	508640	Unreliable
	"2010"	"2010"	"Clay County, MO"	"29047"	"Other opioids"	"T40.2"	13	221939	Unreliable
	"2010"	"2010"	"Franklin County, MO"	"29071"	"Heroin"	"T40.1"	12	101492	Unreliable
	"2010"	"2010"	"Greene County, MO"	"29077"	"Other opioids"	"T40.2"	26	275174	9.4
	"2010"	"2010"	"Greene County, MO"	"29077"	"Methadone"	"T40.3"	16	275174	Unreliable
	"2010"	"2010"	"Jackson County, MO"	"29095"	"Other opioids"	"T40.2"	46	674158	6.8
	"2010"	"2010"	"Jackson County, MO"	"29095"	"Methadone"	"T40.3"	12	674158	Unreliable
	"2010"	"2010"	"Jackson County, MO"	"29095"	"Cocaine"	"T40.5"	21	674158	3.1
	"2010"	"2010"	"Jefferson County, MO"	"29099"	"Heroin"	"T40.1"	27	218733	12.3
	"2010"	"2010"	"Jefferson County, MO"	"29099"	"Other opioids"	"T40.2"	15	218733	Unreliable
	"2010"	"2010"	"St. Charles County, MO"	"29183"	"Heroin"	"T40.1"	14	360485	Unreliable
	"2010"	"2010"	"St. Charles County, MO"	"29183"	"Other and unspecified narcotics"	"T40.6"	10	360485	Unreliable
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Heroin"	"T40.1"	73	998954	7.3
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Other opioids"	"T40.2"	23	998954	2.3
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Methadone"	"T40.3"	10	998954	Unreliable
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Other synthetic narcotics"	"T40.4"	12	998954	Unreliable
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Cocaine"	"T40.5"	21	998954	2.1
	"2010"	"2010"	"St. Louis County, MO"	"29189"	"Other and unspecified narcotics"	"T40.6"	12	998954	Unreliable
	"2010"	"2010"	"St. Louis city, MO"	"29510"	"Heroin"	"T40.1"	39	319294	12.2
	"2010"	"2010"	"St. Louis city, MO"	"29510"	"Other opioids"	"T40.2"	18	319294	Unreliable
	"2010"	"2010"	"St. Louis city, MO"	"29510"	"Cocaine"	"T40.5"	22	319294	6.9
	"2010"	"2010"	"Yellowstone County, MT"	"30111"	"Other opioids"	"T40.2"	10	147972	Unreliable
	"2010"	"2010"	"Douglas County, NE"	"31055"	"Other opioids"	"T40.2"	22	517110	4.3
	"2010"	"2010"	"Douglas County, NE"	"31055"	"Other synthetic narcotics"	"T40.4"	11	517110	Unreliable
	"2010"	"2010"	"Clark County, NV"	"32003"	"Heroin"	"T40.1"	14	1951269	Unreliable
	"2010"	"2010"	"Clark County, NV"	"32003"	"Other opioids"	"T40.2"	247	1951269	12.7
	"2010"	"2010"	"Clark County, NV"	"32003"	"Methadone"	"T40.3"	73	1951269	3.7
	"2010"	"2010"	"Clark County, NV"	"32003"	"Other synthetic narcotics"	"T40.4"	31	1951269	1.6
	"2010"	"2010"	"Clark County, NV"	"32003"	"Cocaine"	"T40.5"	46	1951269	2.4
	"2010"	"2010"	"Clark County, NV"	"32003"	"Other and unspecified narcotics"	"T40.6"	56	1951269	2.9
	"2010"	"2010"	"Nye County, NV"	"32023"	"Other opioids"	"T40.2"	13	43946	Unreliable
	"2010"	"2010"	"Washoe County, NV"	"32031"	"Other opioids"	"T40.2"	50	421407	11.9
	"2010"	"2010"	"Washoe County, NV"	"32031"	"Methadone"	"T40.3"	21	421407	5.0
	"2010"	"2010"	"Hillsborough County, NH"	"33011"	"Heroin"	"T40.1"	10	400721	Unreliable
	"2010"	"2010"	"Hillsborough County, NH"	"33011"	"Other opioids"	"T40.2"	19	400721	Unreliable
	"2010"	"2010"	"Hillsborough County, NH"	"33011"	"Other synthetic narcotics"	"T40.4"	10	400721	Unreliable
	"2010"	"2010"	"Rockingham County, NH"	"33015"	"Other opioids"	"T40.2"	12	295223	Unreliable
	"2010"	"2010"	"Atlantic County, NJ"	"34001"	"Heroin"	"T40.1"	10	274549	Unreliable
	"2010"	"2010"	"Atlantic County, NJ"	"34001"	"Other opioids"	"T40.2"	12	274549	Unreliable
	"2010"	"2010"	"Bergen County, NJ"	"34003"	"Other and unspecified narcotics"	"T40.6"	14	905116	Unreliable
	"2010"	"2010"	"Essex County, NJ"	"34013"	"Heroin"	"T40.1"	18	783969	Unreliable
	"2010"	"2010"	"Essex County, NJ"	"34013"	"Other opioids"	"T40.2"	14	783969	Unreliable
	"2010"	"2010"	"Essex County, NJ"	"34013"	"Cocaine"	"T40.5"	43	783969	5.5
	"2010"	"2010"	"Hudson County, NJ"	"34017"	"Other opioids"	"T40.2"	14	634266	Unreliable
	"2010"	"2010"	"Hudson County, NJ"	"34017"	"Cocaine"	"T40.5"	18	634266	Unreliable
	"2010"	"2010"	"Middlesex County, NJ"	"34023"	"Heroin"	"T40.1"	14	809858	Unreliable
	"2010"	"2010"	"Middlesex County, NJ"	"34023"	"Other opioids"	"T40.2"	22	809858	2.7
	"2010"	"2010"	"Middlesex County, NJ"	"34023"	"Cocaine"	"T40.5"	14	809858	Unreliable
	"2010"	"2010"	"Monmouth County, NJ"	"34025"	"Other opioids"	"T40.2"	32	630380	5.1
	"2010"	"2010"	"Monmouth County, NJ"	"34025"	"Cocaine"	"T40.5"	14	630380	Unreliable
	"2010"	"2010"	"Passaic County, NJ"	"34031"	"Other opioids"	"T40.2"	13	501226	Unreliable
	"2010"	"2010"	"Passaic County, NJ"	"34031"	"Cocaine"	"T40.5"	15	501226	Unreliable
	"2010"	"2010"	"Union County, NJ"	"34039"	"Other opioids"	"T40.2"	16	536499	Unreliable
	"2010"	"2010"	"Union County, NJ"	"34039"	"Cocaine"	"T40.5"	12	536499	Unreliable
	"2010"	"2010"	"Bernalillo County, NM"	"35001"	"Heroin"	"T40.1"	13	662564	Unreliable
	"2010"	"2010"	"Bernalillo County, NM"	"35001"	"Other opioids"	"T40.2"	42	662564	6.3
	"2010"	"2010"	"Bernalillo County, NM"	"35001"	"Methadone"	"T40.3"	12	662564	Unreliable
	"2010"	"2010"	"Bernalillo County, NM"	"35001"	"Other synthetic narcotics"	"T40.4"	11	662564	Unreliable
	"2010"	"2010"	"Bernalillo County, NM"	"35001"	"Cocaine"	"T40.5"	23	662564	3.5
	"2010"	"2010"	"Bernalillo County, NM"	"35001"	"Other and unspecified narcotics"	"T40.6"	12	662564	Unreliable
	"2010"	"2010"	"Dona Ana County, NM"	"35013"	"Other opioids"	"T40.2"	11	209233	Unreliable
	"2010"	"2010"	"Bronx County, NY"	"36005"	"Heroin"	"T40.1"	24	1385108	1.7
	"2010"	"2010"	"Bronx County, NY"	"36005"	"Other opioids"	"T40.2"	19	1385108	Unreliable
	"2010"	"2010"	"Bronx County, NY"	"36005"	"Methadone"	"T40.3"	28	1385108	2.0
	"2010"	"2010"	"Bronx County, NY"	"36005"	"Cocaine"	"T40.5"	55	1385108	4.0
	"2010"	"2010"	"Bronx County, NY"	"36005"	"Other and unspecified narcotics"	"T40.6"	15	1385108	Unreliable
	"2010"	"2010"	"Dutchess County, NY"	"36027"	"Heroin"	"T40.1"	13	297488	Unreliable
	"2010"	"2010"	"Dutchess County, NY"	"36027"	"Other opioids"	"T40.2"	23	297488	7.7
	"2010"	"2010"	"Dutchess County, NY"	"36027"	"Cocaine"	"T40.5"	17	297488	Unreliable
	"2010"	"2010"	"Erie County, NY"	"36029"	"Other opioids"	"T40.2"	14	919040	Unreliable
	"2010"	"2010"	"Erie County, NY"	"36029"	"Methadone"	"T40.3"	12	919040	Unreliable
	"2010"	"2010"	"Erie County, NY"	"36029"	"Other synthetic narcotics"	"T40.4"	19	919040	Unreliable
	"2010"	"2010"	"Erie County, NY"	"36029"	"Cocaine"	"T40.5"	14	919040	Unreliable
	"2010"	"2010"	"Erie County, NY"	"36029"	"Other and unspecified narcotics"	"T40.6"	16	919040	Unreliable
	"2010"	"2010"	"Kings County, NY"	"36047"	"Heroin"	"T40.1"	20	2504700	0.8
	"2010"	"2010"	"Kings County, NY"	"36047"	"Other opioids"	"T40.2"	62	2504700	2.5
	"2010"	"2010"	"Kings County, NY"	"36047"	"Methadone"	"T40.3"	42	2504700	1.7
	"2010"	"2010"	"Kings County, NY"	"36047"	"Other synthetic narcotics"	"T40.4"	12	2504700	Unreliable
	"2010"	"2010"	"Kings County, NY"	"36047"	"Cocaine"	"T40.5"	77	2504700	3.1
	"2010"	"2010"	"Kings County, NY"	"36047"	"Other and unspecified narcotics"	"T40.6"	13	2504700	Unreliable
	"2010"	"2010"	"Monroe County, NY"	"36055"	"Other opioids"	"T40.2"	20	744344	2.7
	"2010"	"2010"	"Monroe County, NY"	"36055"	"Methadone"	"T40.3"	14	744344	Unreliable
	"2010"	"2010"	"Monroe County, NY"	"36055"	"Cocaine"	"T40.5"	12	744344	Unreliable
	"2010"	"2010"	"Nassau County, NY"	"36059"	"Other opioids"	"T40.2"	43	1339532	3.2
	"2010"	"2010"	"Nassau County, NY"	"36059"	"Methadone"	"T40.3"	17	1339532	Unreliable
	"2010"	"2010"	"Nassau County, NY"	"36059"	"Cocaine"	"T40.5"	32	1339532	2.4
	"2010"	"2010"	"New York County, NY"	"36061"	"Other opioids"	"T40.2"	25	1585873	1.6
	"2010"	"2010"	"New York County, NY"	"36061"	"Methadone"	"T40.3"	20	1585873	1.3
	"2010"	"2010"	"New York County, NY"	"36061"	"Cocaine"	"T40.5"	50	1585873	3.2
	"2010"	"2010"	"Onondaga County, NY"	"36067"	"Other opioids"	"T40.2"	15	467026	Unreliable
	"2010"	"2010"	"Onondaga County, NY"	"36067"	"Cocaine"	"T40.5"	14	467026	Unreliable
	"2010"	"2010"	"Orange County, NY"	"36071"	"Other opioids"	"T40.2"	21	372813	5.6
	"2010"	"2010"	"Queens County, NY"	"36081"	"Heroin"	"T40.1"	19	2230722	Unreliable
	"2010"	"2010"	"Queens County, NY"	"36081"	"Other opioids"	"T40.2"	46	2230722	2.1
	"2010"	"2010"	"Queens County, NY"	"36081"	"Methadone"	"T40.3"	22	2230722	1.0
	"2010"	"2010"	"Queens County, NY"	"36081"	"Other synthetic narcotics"	"T40.4"	14	2230722	Unreliable
	"2010"	"2010"	"Queens County, NY"	"36081"	"Cocaine"	"T40.5"	52	2230722	2.3
	"2010"	"2010"	"Richmond County, NY"	"36085"	"Other opioids"	"T40.2"	38	468730	8.1
	"2010"	"2010"	"Richmond County, NY"	"36085"	"Methadone"	"T40.3"	11	468730	Unreliable
	"2010"	"2010"	"Richmond County, NY"	"36085"	"Cocaine"	"T40.5"	23	468730	4.9
	"2010"	"2010"	"Rockland County, NY"	"36087"	"Other opioids"	"T40.2"	11	311687	Unreliable
	"2010"	"2010"	"Suffolk County, NY"	"36103"	"Heroin"	"T40.1"	42	1493350	2.8
	"2010"	"2010"	"Suffolk County, NY"	"36103"	"Other opioids"	"T40.2"	92	1493350	6.2
	"2010"	"2010"	"Suffolk County, NY"	"36103"	"Methadone"	"T40.3"	29	1493350	1.9
	"2010"	"2010"	"Suffolk County, NY"	"36103"	"Other synthetic narcotics"	"T40.4"	16	1493350	Unreliable
	"2010"	"2010"	"Suffolk County, NY"	"36103"	"Cocaine"	"T40.5"	47	1493350	3.1
	"2010"	"2010"	"Westchester County, NY"	"36119"	"Heroin"	"T40.1"	13	949113	Unreliable
	"2010"	"2010"	"Westchester County, NY"	"36119"	"Other opioids"	"T40.2"	23	949113	2.4
	"2010"	"2010"	"Westchester County, NY"	"36119"	"Cocaine"	"T40.5"	12	949113	Unreliable
	"2010"	"2010"	"Brunswick County, NC"	"37019"	"Other opioids"	"T40.2"	12	107431	Unreliable
	"2010"	"2010"	"Caldwell County, NC"	"37027"	"Other opioids"	"T40.2"	10	83029	Unreliable
	"2010"	"2010"	"Cumberland County, NC"	"37051"	"Other opioids"	"T40.2"	17	319431	Unreliable
	"2010"	"2010"	"Cumberland County, NC"	"37051"	"Cocaine"	"T40.5"	11	319431	Unreliable
	"2010"	"2010"	"Gaston County, NC"	"37071"	"Other opioids"	"T40.2"	23	206086	11.2
	"2010"	"2010"	"Guilford County, NC"	"37081"	"Other opioids"	"T40.2"	11	488406	Unreliable
	"2010"	"2010"	"Henderson County, NC"	"37089"	"Other opioids"	"T40.2"	12	106740	Unreliable
	"2010"	"2010"	"Mecklenburg County, NC"	"37119"	"Other opioids"	"T40.2"	28	919628	3.0
	"2010"	"2010"	"New Hanover County, NC"	"37129"	"Other opioids"	"T40.2"	13	202667	Unreliable
	"2010"	"2010"	"Randolph County, NC"	"37151"	"Other opioids"	"T40.2"	12	141752	Unreliable
	"2010"	"2010"	"Rowan County, NC"	"37159"	"Methadone"	"T40.3"	10	138428	Unreliable
	"2010"	"2010"	"Wake County, NC"	"37183"	"Other opioids"	"T40.2"	19	900993	Unreliable
	"2010"	"2010"	"Wake County, NC"	"37183"	"Methadone"	"T40.3"	14	900993	Unreliable
	"2010"	"2010"	"Wilkes County, NC"	"37193"	"Other opioids"	"T40.2"	11	69340	Unreliable
	"2010"	"2010"	"Butler County, OH"	"39017"	"Other opioids"	"T40.2"	27	368130	7.3
	"2010"	"2010"	"Clermont County, OH"	"39025"	"Heroin"	"T40.1"	21	197363	10.6
	"2010"	"2010"	"Clermont County, OH"	"39025"	"Other opioids"	"T40.2"	19	197363	Unreliable
	"2010"	"2010"	"Cuyahoga County, OH"	"39035"	"Heroin"	"T40.1"	78	1280122	6.1
	"2010"	"2010"	"Cuyahoga County, OH"	"39035"	"Other opioids"	"T40.2"	56	1280122	4.4
	"2010"	"2010"	"Cuyahoga County, OH"	"39035"	"Methadone"	"T40.3"	12	1280122	Unreliable
	"2010"	"2010"	"Cuyahoga County, OH"	"39035"	"Other synthetic narcotics"	"T40.4"	19	1280122	Unreliable
	"2010"	"2010"	"Cuyahoga County, OH"	"39035"	"Cocaine"	"T40.5"	59	1280122	4.6
	"2010"	"2010"	"Franklin County, OH"	"39049"	"Heroin"	"T40.1"	43	1163414	3.7
	"2010"	"2010"	"Franklin County, OH"	"39049"	"Other opioids"	"T40.2"	99	1163414	8.5
	"2010"	"2010"	"Franklin County, OH"	"39049"	"Methadone"	"T40.3"	26	1163414	2.2
	"2010"	"2010"	"Franklin County, OH"	"39049"	"Other synthetic narcotics"	"T40.4"	34	1163414	2.9
	"2010"	"2010"	"Franklin County, OH"	"39049"	"Cocaine"	"T40.5"	62	1163414	5.3
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"Heroin"	"T40.1"	48	802374	6.0
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"Other opioids"	"T40.2"	37	802374	4.6
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"Methadone"	"T40.3"	14	802374	Unreliable
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"Cocaine"	"T40.5"	30	802374	3.7
	"2010"	"2010"	"Hamilton County, OH"	"39061"	"Other and unspecified narcotics"	"T40.6"	10	802374	Unreliable
	"2010"	"2010"	"Lake County, OH"	"39085"	"Heroin"	"T40.1"	17	230041	Unreliable
	"2010"	"2010"	"Lake County, OH"	"39085"	"Other opioids"	"T40.2"	18	230041	Unreliable
	"2010"	"2010"	"Lucas County, OH"	"39095"	"Other opioids"	"T40.2"	22	441815	5.0
	"2010"	"2010"	"Lucas County, OH"	"39095"	"Cocaine"	"T40.5"	10	441815	Unreliable
	"2010"	"2010"	"Mahoning County, OH"	"39099"	"Other opioids"	"T40.2"	28	238823	11.7
	"2010"	"2010"	"Mahoning County, OH"	"39099"	"Other synthetic narcotics"	"T40.4"	12	238823	Unreliable
	"2010"	"2010"	"Mahoning County, OH"	"39099"	"Cocaine"	"T40.5"	13	238823	Unreliable
	"2010"	"2010"	"Montgomery County, OH"	"39113"	"Heroin"	"T40.1"	19	535153	Unreliable
	"2010"	"2010"	"Montgomery County, OH"	"39113"	"Other opioids"	"T40.2"	17	535153	Unreliable
	"2010"	"2010"	"Montgomery County, OH"	"39113"	"Methadone"	"T40.3"	10	535153	Unreliable
	"2010"	"2010"	"Ross County, OH"	"39141"	"Other opioids"	"T40.2"	11	78064	Unreliable
	"2010"	"2010"	"Stark County, OH"	"39151"	"Other opioids"	"T40.2"	19	375586	Unreliable
	"2010"	"2010"	"Stark County, OH"	"39151"	"Other synthetic narcotics"	"T40.4"	12	375586	Unreliable
	"2010"	"2010"	"Stark County, OH"	"39151"	"Cocaine"	"T40.5"	18	375586	Unreliable
	"2010"	"2010"	"Stark County, OH"	"39151"	"Cannabis (derivatives)"	"T40.7"	27	375586	7.2
	"2010"	"2010"	"Summit County, OH"	"39153"	"Heroin"	"T40.1"	16	541781	Unreliable
	"2010"	"2010"	"Summit County, OH"	"39153"	"Other opioids"	"T40.2"	20	541781	3.7
	"2010"	"2010"	"Summit County, OH"	"39153"	"Cocaine"	"T40.5"	12	541781	Unreliable
	"2010"	"2010"	"Trumbull County, OH"	"39155"	"Other opioids"	"T40.2"	22	210312	10.5
	"2010"	"2010"	"Cleveland County, OK"	"40027"	"Other opioids"	"T40.2"	27	255755	10.6
	"2010"	"2010"	"Creek County, OK"	"40037"	"Other opioids"	"T40.2"	13	69967	Unreliable
	"2010"	"2010"	"Oklahoma County, OK"	"40109"	"Other opioids"	"T40.2"	74	718633	10.3
	"2010"	"2010"	"Oklahoma County, OK"	"40109"	"Methadone"	"T40.3"	24	718633	3.3
	"2010"	"2010"	"Oklahoma County, OK"	"40109"	"Other synthetic narcotics"	"T40.4"	22	718633	3.1
	"2010"	"2010"	"Oklahoma County, OK"	"40109"	"Cocaine"	"T40.5"	15	718633	Unreliable
	"2010"	"2010"	"Tulsa County, OK"	"40143"	"Other opioids"	"T40.2"	77	603403	12.8
	"2010"	"2010"	"Tulsa County, OK"	"40143"	"Methadone"	"T40.3"	19	603403	Unreliable
	"2010"	"2010"	"Tulsa County, OK"	"40143"	"Other synthetic narcotics"	"T40.4"	22	603403	3.6
